museum_id,name,city,state,country,lat,lng,address,website_url,opening_hours,has_full_content,hero_image_url,tags,hightlight
henry-art-gallery-seattle-us,Henry Art Gallery,Seattle,Washington,United States,47.657230,-122.319425,"15th Ave NE & University of Washington, NE 41st St, Seattle, WA 98195",http://www.henryart.org/,Thu 10-7; Fri-Sun 10-5,FALSE,https://media.licdn.com/dms/image/v2/C560BAQHkyQE8Inigig/company-logo_200_200/company-logo_200_200/0/1673379581752/henry_art_gallery_logo?e=2147483647&v=beta&t=hhdHAo1GUMrWP1LFMb-l9yrUgSgGoLgPMEZxhOri-0U,art,FALSE
museum-of-history-and-industry-seattle-us,Museum of History & Industry,Seattle,Washington,United States,47.627587,-122.339478,"860 Terry Ave N, Seattle, WA 98109",https://mohai.org/,Mon-Sun 10-5,FALSE,https://media.licdn.com/dms/image/v2/C560BAQFvRzozDtfDJA/company-logo_200_200/company-logo_200_200/0/1672948690776/museum_of_history_industry_logo?e=2147483647&v=beta&t=uIusLiLa9nLa8bl6kGOKJ8B9kBxFaSEUNPWmYnv_-7c,history,FALSE
museum-of-pop-culture-seattle-us,Museum of Pop Culture,Seattle,Washington,United States,47.621500,-122.350700,"325 5th Ave N, Seattle, WA 98109",https://www.mopop.org/,Mon-Sun 10-5,FALSE,https://images.squarespace-cdn.com/content/v1/54dfe37be4b0419b74ca8ebd/1524255435444-ZTVN3HJD5019MLVZSPRK/mopop_logo_900x900.png,history,FALSE
national-nordic-museum-seattle-us,National Nordic Museum,Seattle,Washington,United States,47.668300,-122.392500,"2655 NW Market St, Seattle, WA 98107",http://www.nordicmuseum.org/,Tue-Wed 10-5; Thu 10-8; Fri-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzjv6ZJpG6s3LH9nwqBQSVdyH_Lpt40U9lgg&s,art,FALSE
northwest-african-american-museum-seattle-us,Northwest African American Museum,Seattle,Washington,United States,47.589100,-122.301900,"2300 S Massachusetts St, Seattle, WA 98144",http://www.naamnw.org/,Thu-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoG9xn3yhGrpRGqQtT6_XlVpu0B9UHKBfoVQ&s,history,FALSE
pacific-science-center-seattle-us,Pacific Science Center,Seattle,Washington,United States,47.620000,-122.351600,"200 Sue Bird Ct N, Seattle, WA 98109",https://www.pacificsciencecenter.org/?utm_source=local&utm_medium=organic&utm_campaign=gmb,Wed-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXcqM0dn5j-lYnbuTKf4s2FKX8t2UQAeidPQ&s,science,FALSE
seattle-aquarium-seattle-us,Seattle Aquarium,Seattle,Washington,United States,47.607400,-122.343000,"1483 Alaskan Way Pier 59, Seattle, WA 98101",https://www.seattleaquarium.org/,Mon-Sun 9:30-6,FALSE,https://cdn.myportfolio.com/2a03d76adf557a7c5b2fda878e354e4a/f0153a37-7342-4c96-8028-e297abd6b3a5_rwc_0x117x1080x844x1080.png?h=6a91af6177821e98dc7afb2c50476cd5,nature,FALSE
seattle-art-museum-seattle-us,Seattle Art Museum,Seattle,Washington,United States,47.607500,-122.338000,"1300 1st Ave, Seattle, WA 98101",https://www.seattleartmuseum.org/,Wed 10-5; Thu 10-8; Fri-Sun 10-5,FALSE,https://i.pinimg.com/736x/64/a5/ba/64a5baf59ede746a5b8b64e62a138182.jpg,art,FALSE
seattle-asian-art-museum-seattle-us,Seattle Asian Art Museum,Seattle,Washington,United States,47.630300,-122.314200,"1400 E Prospect St, Seattle, WA 98112",http://www.seattleartmuseum.org/,Wed-Sun 10-5,FALSE,https://i1.sndcdn.com/artworks-iRuwAVFDP1JLv5Xq-KZk8aA-t500x500.jpg,art,FALSE
seattle-chinese-garden-seattle-us,Seattle Chinese Garden,Seattle,Washington,United States,47.551800,-122.355100,"6000 16th Ave SW, Seattle, WA 98106",http://www.seattlechinesegarden.org/,Tue-Sun 10-4,FALSE,https://echox.org/wp-content/uploads/Seattle-Chinese-Garden-1-1.png,temple,FALSE
seattle-japanese-garden-seattle-us,Seattle Japanese Garden,Seattle,Washington,United States,47.629004,-122.298868,"1075 E Lk Washington Blvd, Seattle, WA 98112",https://www.seattlejapanesegarden.org/,Temporarily closed,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHY4lUoAb3p4l-7bGYP0gSWxToF26wMJQV-g&s,nature,FALSE
the-museum-of-flight-seattle-us,The Museum of Flight,Seattle,Washington,United States,47.518500,-122.296900,"Seattle, WA 98108",https://www.museumofflight.org/,Mon-Sun 10-5,FALSE,https://upload.wikimedia.org/wikipedia/en/a/a9/Museum_of_Flight_Logo.jpg,science,TRUE
volunteer-park-conservatory-seattle-us,Volunteer Park Conservatory,Seattle,Washington,United States,47.622184,-122.308216,"1400 E Galer St, Seattle, WA 98112",https://volunteerparkconservatory.org/,Tue-Sun 10-4,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYn3yrc8m7nAC5B5o_imfjVOA8G4AsYBuMSg&s,nature,FALSE
woodland-park-zoo-seattle-us,Woodland Park Zoo,Seattle,Washington,United States,47.668400,-122.350900,"Seattle, WA 98103",https://www.zoo.org/,Mon-Sun 9:30-4,FALSE,https://d1byvvo791gp2e.cloudfront.net/public/assets/media/images/000/639/844/images/size_550x415_NEW_LOGO_JPEG.png?1453763296,nature,FALSE
xuan-xiu-gong-taoist-sanctuary-snohomish-us,Xuan Xiu Gong Taoist Sanctuary,Snohomish,Washington,United States,47.925500,-122.185400,"3317 183rd Ave SE, Snohomish, WA 98290",https://www.taoiststudiesinstitute.org/pages/about/xuan-xiu-gong-taoist-sanctuary,See website,FALSE,https://commondatastorage.googleapis.com/offeringtree.com/production/uploads/business/square_logo/7226726f-f8c1-419e-8811-0acaf9e5995b/7226726f-f8c1-419e-8811-0acaf9e5995b_1733112090355_remoteSquareLogoUrl.png?1747620298,temple,FALSE
northwest-museum-of-arts-and-culture-spokane-us,Northwest Museum of Arts & Culture,Spokane,Washington,United States,46.427554,-116.735209,"2316 W 1st Ave #100, Spokane, WA 99201",http://www.northwestmuseum.org/,Tue-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGqTwVFzo2dO8m3GEk0IMrpPAMb-67bGqhdg&s,history,FALSE
lemay-americas-car-museum-tacoma-us,LeMay - America's Car Museum,Tacoma,Washington,United States,47.235700,-122.432900,"2702 E D St, Tacoma, WA 98421",http://www.americascarmuseum.org/,Mon 10-5; Thu-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPg-ph0Drej6w6od_n1N2ImRq5s_I2fiF0oA&s,history,FALSE
museum-of-glass-tacoma-us,Museum of Glass,Tacoma,Washington,United States,47.245500,-122.434000,"1801 Dock St, Tacoma, WA 98402",https://www.museumofglass.org/,Wed-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiHa3chKfBX_wQAQ7rMOIzxt7va3DZejiMtg&s,art,FALSE
tacoma-art-museum-tacoma-us,Tacoma Art Museum,Tacoma,Washington,United States,47.247400,-122.436800,"1701 Pacific Ave, Tacoma, WA 98402",http://www.tacomaartmuseum.org/,Wed 10-5; Thu 10-8; Fri-Sun 10-5,FALSE,https://media.licdn.com/dms/image/v2/C560BAQH4h-0a-qf91w/company-logo_200_200/company-logo_200_200/0/1652061706182/tacoma_art_museum_logo?e=2147483647&v=beta&t=POSyWxPADiWjVNwzGb7EjMr119Fm9a6KXz6YsZPEHW4,art,FALSE
washington-state-history-museum-tacoma-us,Washington State History Museum,Tacoma,Washington,United States,47.244700,-122.436000,"1911 Pacific Ave, Tacoma, WA 98402",http://www.washingtonhistory.org/,Tue-Sun 10-5,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8kICxB1FZj2FcTC72JnjJUThkK4L5n3Ms9A&s,history,FALSE
milwaukee-art-museum-milwaukee-us,Milwaukee Art Museum,Milwaukee,Wisconsin,United States,43.040100,-87.897100,"700 N Art Museum Dr, Milwaukee, WI 53202",https://mam.org/,Wed 10-5; Thu 10-8; Fri-Sun 10-5,FALSE,https://mir-s3-cdn-cf.behance.net/project_modules/disp/5e47cc65107527.5ae90c25a1fb9.png,art,FALSE
national-museum-of-australia-canberra-australia,National Museum of Australia,Canberra,,Australia,-35.292900,149.120500,"Lawson Cres, Acton ACT 2601, Australia",https://www.nma.gov.au/,Mon-Sun 9-5,FALSE,https://media.licdn.com/dms/image/v2/C560BAQFB5tWpm5JwiA/company-logo_200_200/company-logo_200_200/0/1647491101957/national_museum_of_australia_logo?e=2147483647&v=beta&t=BgV_vmFRlBlh8KsjZcU4MzJOV5D02SEyWSgY3xjleCg,art,TRUE
smk-statens-museum-for-kunst-copenhagen-denmark,SMK – Statens Museum for Kunst,Copenhagen,,Denmark,55.688800,12.578300,"Sølvgade 48-50, 1307 Indre By, Denmark",https://www.smk.dk/,Tue 10-6; Wed 10-8; Thu-Sun 10-6,FALSE,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfsTjnKRNnOYaEbuo0NjXgnGfyM-OcsLhXGg&s,art,TRUE
anchorage-museum-anchorage-us,Anchorage Museum,Anchorage,Alaska,United States,61.215991,-149.884685,"Anchorage Museum, 625, C Street, Anchorage, Alaska, 99501, United States",https://www.anchoragemuseum.org/,May-Sep 10:00-18:00; Oct-Apr Tu-Sa 10:00-18:00; Oct-Apr Su 12:00-18:00,FALSE,https://logo.clearbit.com/anchoragemuseum.org?size=512,history,FALSE
heard-museum-phoenix-us,Heard Museum,Phoenix,Arizona,United States,33.471598,-112.072199,"Heard Museum, 2301, North Central Avenue, Encanto, Phoenix, Maricopa County, Arizona, 85004, United States",https://heard.org/,See website,FALSE,https://logo.clearbit.com/heard.org?size=512,history,FALSE
western-spirit-scottsdales-museum-of-the-west-scottsdale-us,Western Spirit: Scottsdale's Museum of the West,Scottsdale,Arizona,United States,33.492365,-111.928785,"Western Spirit: Scottsdale's Museum of the West, East 1st Street, Main Street Arts District, Scottsdale, Maricopa County, Arizona, 85251, United States",http://www.scottsdalemuseumwest.org,Tu-Sa 09:30-17:00; Su 11:00-17:00; Nov-Apr Th 09:30-21:00; PH off,FALSE,https://logo.clearbit.com/scottsdalemuseumwest.org?size=512,history,FALSE
pima-air-and-space-museum-tucson-us,Pima Air and Space Museum,Tucson,Arizona,United States,32.222876,-110.974847,"Tucson, Pima County, Arizona, United States",http://www.pimaair.org/,See website,FALSE,https://logo.clearbit.com/pimaair.org?size=512,science,FALSE
tucson-museum-of-art-and-historic-block-tucson-us,Tucson Museum of Art and Historic Block,Tucson,Arizona,United States,32.222876,-110.974847,"Tucson, Pima County, Arizona, United States",http://www.TucsonMuseumofArt.org,See website,FALSE,https://logo.clearbit.com/tucsonmuseumofart.org?size=512,art|history,FALSE
clinton-presidential-center-little-rock-us,Clinton Presidential Center,Little Rock,Arkansas,United States,34.746267,-92.258400,"William J Clinton Presidential Library, 1200, President Clinton Avenue, Little Rock, Big Rock Township, Pulaski County, Arkansas, 72201, United States",http://www.clintonpresidentialcenter.org,See website,FALSE,https://logo.clearbit.com/clintonpresidentialcenter.org?size=512,history,FALSE
museum-of-discovery-little-rock-us,Museum of Discovery,Little Rock,Arkansas,United States,34.747594,-92.264713,"Musuem of Discovery, President Clinton Avenue, Little Rock, Big Rock Township, Pulaski County, Arkansas, 72201, United States",https://museumofdiscovery.org/,See website,FALSE,https://logo.clearbit.com/museumofdiscovery.org?size=512,science,FALSE
bakersfield-museum-of-art-bakersfield-us,Bakersfield Museum of Art,Bakersfield,California,United States,35.373871,-119.019463,"Bakersfield, Kern County, California, United States",http://www.bmoa.org/,See website,FALSE,https://logo.clearbit.com/bmoa.org?size=512,art,FALSE
arte-americas-fresno-us,Arte Américas,Fresno,California,United States,36.739442,-119.784830,"Fresno, Fresno County, California, United States",https://arteamericas.org/,See website,FALSE,https://logo.clearbit.com/arteamericas.org?size=512,art,FALSE
museum-of-contemporary-art-san-diego-la-jolla-us,Museum of Contemporary Art San Diego,La Jolla,California,United States,32.844555,-117.277995,"Museum of Contemporary Art San Diego, 700, Prospect Street, Village of La Jolla, La Jolla, San Diego, San Diego County, California, 92037, United States",https://mcasd.org/,See website,FALSE,https://logo.clearbit.com/mcasd.org?size=512,art,FALSE
laguna-art-museum-laguna-beach-us,Laguna Art Museum,Laguna Beach,California,United States,33.543537,-117.788210,"Laguna Art Museum, 307, Cliff Drive, Laguna Beach, Orange County, California, 92651, United States",https://lagunaartmuseum.org/plan-your-visit/,Th-Tu 11:00-17:00,FALSE,https://logo.clearbit.com/lagunaartmuseum.org?size=512,art,FALSE
museum-of-latin-american-art-long-beach-us,Museum of Latin American Art,Long Beach,California,United States,33.774576,-118.179678,"Museum of Latin American Art, East 6th Street, Long Beach, Los Angeles County, California, 90802, United States",http://www.molaa.org,See website,FALSE,https://logo.clearbit.com/molaa.org?size=512,art,FALSE
autry-museum-of-the-american-west-los-angeles-us,Autry Museum of the American West,Los Angeles,California,United States,34.148603,-118.281269,"Autry Museum of the American West, 4700, Western Heritage Way, Los Feliz Neighborhood Council District, Los Angeles, Los Angeles County, California, 90027, United States",https://theautry.org/visit,"Tu-Fr 10:00-16:00, Sa-Su 10:00-17:00",FALSE,https://logo.clearbit.com/theautry.org?size=512,history,FALSE
skirball-cultural-center-los-angeles-us,Skirball Cultural Center,Los Angeles,California,United States,34.124944,-118.479262,"Skirball Cultural Center, Skirball Center Drive, Los Angeles, Los Angeles County, California, 91436, United States",http://www.skirball.org,See website,FALSE,https://logo.clearbit.com/skirball.org?size=512,history,FALSE
computer-history-museum-mountain-view-us,Computer History Museum,Mountain View,California,United States,37.414293,-122.077449,"Computer History Museum, 1401, North Shoreline Boulevard, Mountain View, Santa Clara County, California, 94043, United States",http://www.computerhistory.org,We-Su 10:00-17:00,FALSE,https://logo.clearbit.com/computerhistory.org?size=512,history,FALSE
oakland-museum-of-california-oakland-us,Oakland Museum of California,Oakland,California,United States,37.798614,-122.263604,"Oakland Museum of California, 1000, Oak Street, Civic Center, Downtown Oakland, Oakland, Alameda County, California, 94607, United States",http://www.museumca.org,"We,Th,Sa,Su 11:00-17:00; Fr 11:00-21:00",FALSE,https://logo.clearbit.com/museumca.org?size=512,history,FALSE
palm-springs-art-museum-palm-springs-us,Palm Springs Art Museum,Palm Springs,California,United States,33.824191,-116.549989,"Palm Springs Art Museum, 101, North Museum Drive, Palm Springs, Riverside County, California, 92262, United States",http://www.psmuseum.org,Fr-Su 10:00-17:00; Th 12:00-20:00,FALSE,https://logo.clearbit.com/psmuseum.org?size=512,art,FALSE
riverside-art-museum-riverside-us,Riverside Art Museum,Riverside,California,United States,33.981783,-117.370495,"Riverside Art Museum, 3425, Mission Inn Avenue, Downtown Riverside, Riverside, Riverside County, California, 92501, United States",http://www.riversideartmuseum.org,We-Su 10:00-17:00,FALSE,https://logo.clearbit.com/riversideartmuseum.org?size=512,art,FALSE
california-automobile-museum-sacramento-us,California Automobile Museum,Sacramento,California,United States,38.570362,-121.511754,"California Automobile Museum, 2200, Front Street, Old Sacramento, Land Park, Sacramento, Sacramento County, California, 95818, United States",https://www.calautomuseum.org/,See website,FALSE,https://logo.clearbit.com/calautomuseum.org?size=512,history,FALSE
crocker-art-museum-sacramento-us,Crocker Art Museum,Sacramento,California,United States,38.577117,-121.506171,"Crocker Art Museum, 216, O Street, Downtown, Sacramento, Sacramento County, California, 95814, United States",http://www.crockerartmuseum.org,See website,FALSE,https://logo.clearbit.com/crockerartmuseum.org?size=512,art,FALSE
museum-of-photographic-arts-at-the-san-diego-museum-of-art-san-diego-us,Museum of Photographic Arts at The San Diego Museum of Art,San Diego,California,United States,32.717420,-117.162772,"San Diego, San Diego County, California, United States",https://mopa.org/,See website,FALSE,https://logo.clearbit.com/mopa.org?size=512,art,FALSE
legion-of-honor-san-francisco-us,Legion of Honor,San Francisco,California,United States,37.784558,-122.500955,"Legion of Honor, 100, 34th Avenue, Outer Richmond, San Francisco, California, 94121, United States",http://www.famsf.org,Tu-Su 9:30-17:15,FALSE,https://logo.clearbit.com/famsf.org?size=512,history,FALSE
de-young-museum-san-francisco-us,de Young Museum,San Francisco,California,United States,37.771498,-122.469092,"De Young Museum, 50, Hagiwara Tea Garden Drive, Richmond District, San Francisco, California, 94118, United States",http://www.famsf.org,Tu-Su 09:30-17:15; Mo off,FALSE,https://logo.clearbit.com/famsf.org?size=512,history,FALSE
san-jose-museum-of-art-san-jose-us,San José Museum of Art,San Jose,California,United States,37.333670,-121.890042,"San José Museum of Art, 110, South Market Street, Downtown Historic District, San Jose, Santa Clara County, California, 95113, United States",http://www.sjmusart.org,See website,FALSE,https://logo.clearbit.com/sjmusart.org?size=512,art,FALSE
san-luis-obispo-childrens-museum-san-luis-obispo-us,San Luis Obispo Children's Museum,San Luis Obispo,California,United States,35.278932,-120.666116,"San Luis Obispo Children’s Museum, 1010, Nipomo Street, Downtown, San Luis Obispo, San Luis Obispo County, California, 93401, United States",https://www.slocm.org/,See website,FALSE,https://logo.clearbit.com/slocm.org?size=512,history,FALSE
discovery-science-center-discoverycube-oc-santa-ana-us,"Discovery Science Center, DiscoveryCube OC",Santa Ana,California,United States,33.749495,-117.873221,"Santa Ana, Orange County, California, United States",https://www.discoverycube.org/orange-county/,See website,FALSE,https://logo.clearbit.com/discoverycube.org?size=512,science,FALSE
moxi-the-wolf-museum-of-exploration-innovation-santa-barbara-us,"MOXI, The Wolf Museum of Exploration + Innovation",Santa Barbara,California,United States,34.422132,-119.702667,"Santa Barbara, Santa Barbara County, California, United States",https://moxi.org/,See website,FALSE,https://logo.clearbit.com/moxi.org?size=512,history,FALSE
santa-barbara-museum-of-art-santa-barbara-us,Santa Barbara Museum of Art,Santa Barbara,California,United States,34.423330,-119.704024,"Santa Barbara Museum of Art, 1130, State Street, Santa Barbara, Santa Barbara County, California, 93101, United States",http://www.sbma.net,Mo off; Tu-Su 11:00-17:00; Th[1] 11:00-20:00,FALSE,https://logo.clearbit.com/sbma.net?size=512,art,FALSE
sonoma-valley-museum-of-art-sonoma-us,Sonoma Valley Museum of Art,Sonoma,California,United States,38.290980,-122.458461,"Sonoma Valley Museum of Art, 551, Broadway, Sonoma, Sonoma County, California, 95476, United States",https://svma.org/,See website,FALSE,https://logo.clearbit.com/svma.org?size=512,art,FALSE
the-napa-valley-museum-of-art-and-culture-st-helena-us,The Napa Valley Museum of Art & Culture,St Helena,California,United States,38.505229,-122.470042,"St. Helena, Napa County, California, 94574, United States",https://napavalleymuseum.org/,See website,FALSE,https://logo.clearbit.com/napavalleymuseum.org?size=512,art,FALSE
haggin-museum-stockton-us,Haggin Museum,Stockton,California,United States,37.960649,-121.313874,"Haggin Museum, 1201, North Pershing Avenue, Stockton, San Joaquin County, California, 95204, United States",https://hagginmuseum.org/,"We-Fr 13:50-17:00; Sa-Su 12:00-17:00; Mo[3], Th[3] 13:30-21:00; Jul 04 off; Nov Th[4]; Dec 24-25",FALSE,https://logo.clearbit.com/hagginmuseum.org?size=512,history,FALSE
napa-valley-museum-yountville-us,Napa Valley Museum Yountville,Yountville,California,United States,38.394925,-122.365058,"Napa Valley Museum, California Circle, Yountville, Napa County, California, 94599, United States",http://www.napavalleymuseum.org,See website,FALSE,https://logo.clearbit.com/napavalleymuseum.org?size=512,history,FALSE
denver-botanic-gardens-denver-us,Denver Botanic Gardens,Denver,Colorado,United States,39.732037,-104.961640,"Denver Botanic Gardens, 1007, Denver, Colorado, 80206, United States",https://www.botanicgardens.org/bank-americas-museums-us,See website,FALSE,https://logo.clearbit.com/botanicgardens.org?size=512,nature,FALSE
denver-museum-of-nature-and-science-denver-us,Denver Museum of Nature & Science,Denver,Colorado,United States,39.739236,-104.984862,"Denver, Colorado, United States",http://www.dmns.org,See website,FALSE,https://logo.clearbit.com/dmns.org?size=512,science|nature,FALSE
history-colorado-denver-us,History Colorado,Denver,Colorado,United States,39.735668,-104.986712,"History Colorado Center, 1200, North Broadway, Civic Center, Denver, Colorado, 80203, United States",https://www.historycolorado.org/history-colorado-center,Mo-Su 10:00-17:00; Dec 30 10:00-15:00; Nov Th[4]off; Dec 25 off; Jan 01 off;,FALSE,https://logo.clearbit.com/historycolorado.org?size=512,history,FALSE
denver-botanic-gardens-at-chatfield-farms-littleton-us,Denver Botanic Gardens at Chatfield Farms,Littleton,Colorado,United States,39.613321,-105.016649,"Littleton, Arapahoe County, Colorado, United States",https://www.botanicgardens.org/bank-americas-museums-us,See website,FALSE,https://logo.clearbit.com/botanicgardens.org?size=512,nature,FALSE
bruce-museum-greenwich-us,Bruce Museum,Greenwich,Connecticut,United States,41.018708,-73.620126,"Bruce Museum, Indian Harbor Drive, Greenwich, Western Connecticut Planning Region, Connecticut, 06830, United States",http://www.brucemuseum.org,See website,FALSE,https://logo.clearbit.com/brucemuseum.org?size=512,history,FALSE
wadsworth-atheneum-museum-of-art-hartford-us,Wadsworth Atheneum Museum of Art,Hartford,Connecticut,United States,41.764582,-72.690855,"Hartford, Capitol Planning Region, Connecticut, United States",https://thewadsworth.org/,See website,FALSE,https://logo.clearbit.com/thewadsworth.org?size=512,art,FALSE
